Timestamp,From Bank,To Bank,text_formatAccount,Amount Received,Amount Paid,text_formatReceiving Currency,text_formatPayment Currency,text_formatPayment Format
2023-03-20 10:00:00,Bank A,Bank B,ACC001882,361.495600757184,1274.9780335449473,USD,USD,SWIFT
2023-03-20 11:00:00,Bank A,Bank A,ACC001883,1515.1158558586592,508.2380257226917,USD,EUR,WIRE
2023-03-20 12:00:00,Bank A,Bank C,ACC001884,233.32450404767854,711.2498217019119,GBP,EUR,SWIFT
2023-03-20 13:00:00,Bank B,Bank D,ACC001885,1344.7237189504785,10492.970084465363,USD,EUR,ACH
2023-03-20 14:00:00,Bank B,Bank B,ACC001886,1330.0737113835273,3746.0846883507693,USD,USD,WIRE
2023-03-20 15:00:00,Bank D,Bank A,ACC001887,5863.224351696853,251.17730977621105,GBP,EUR,WIRE
2023-03-20 16:00:00,Bank C,Bank D,ACC001888,229.29883440097973,102.82525998070912,GBP,USD,WIRE
2023-03-20 17:00:00,Bank A,Bank D,ACC001889,601.3113322671137,1183.4538355178443,GBP,USD,SWIFT
2023-03-20 18:00:00,Bank B,Bank D,ACC001890,2496.5933624411914,2679.7342132489757,EUR,GBP,SWIFT
2023-03-20 19:00:00,Bank B,Bank C,ACC001891,1533.5142199706725,652.0088676848461,EUR,GBP,ACH
2023-03-20 20:00:00,Bank A,Bank B,ACC001892,1313.3088237592744,3046.2260055707716,USD,EUR,WIRE
2023-03-20 21:00:00,Bank C,Bank D,ACC001893,3374.1505843740797,7909.912215612017,USD,USD,ACH
2023-03-20 22:00:00,Bank A,Bank C,ACC001894,607.3964159235251,931.6327763726312,GBP,EUR,ACH
2023-03-20 23:00:00,Bank C,Bank B,ACC001895,3808.691642487596,2335.8127355888064,USD,USD,ACH
2023-03-21 00:00:00,Bank B,Bank B,ACC001896,1041.5766005019432,644.2740680609761,GBP,USD,WIRE
2023-03-21 01:00:00,Bank C,Bank C,ACC001897,1596.1658619608952,823.2777908698157,EUR,EUR,WIRE
2023-03-21 02:00:00,Bank D,Bank C,ACC001898,977.3175953490758,2143.4399315958067,GBP,USD,ACH
2023-03-21 03:00:00,Bank B,Bank D,ACC001899,2231.6135740950976,10484.427588781797,USD,EUR,WIRE
2023-03-21 04:00:00,Bank D,Bank B,ACC001900,2790.037808270418,7396.604136392707,GBP,USD,SWIFT
2023-03-21 05:00:00,Bank A,Bank A,ACC001901,1813.8961584696415,2194.754365471171,GBP,EUR,WIRE
2023-03-21 06:00:00,Bank A,Bank C,ACC001902,10999.849142487956,2056.6090810148235,GBP,EUR,SWIFT
2023-03-21 07:00:00,Bank A,Bank B,ACC001903,397.19153503467766,1043.6665845057191,USD,GBP,WIRE
2023-03-21 08:00:00,Bank C,Bank B,ACC001904,2496.3199870204644,2630.0409008624374,GBP,GBP,ACH
2023-03-21 09:00:00,Bank B,Bank D,ACC001905,295.43712343842213,794.2451980177186,GBP,USD,ACH
2023-03-21 10:00:00,Bank A,Bank A,ACC001906,1283.500728209183,1454.4422186106053,USD,EUR,SWIFT
2023-03-21 11:00:00,Bank A,Bank D,ACC001907,20585.809840926213,2818.998200919807,EUR,EUR,SWIFT
2023-03-21 12:00:00,Bank B,Bank A,ACC001908,138.08437120815245,3100.8805304779794,EUR,EUR,WIRE
2023-03-21 13:00:00,Bank A,Bank A,ACC001909,893.4295870751023,1466.4571917949586,USD,EUR,SWIFT
2023-03-21 14:00:00,Bank D,Bank C,ACC001910,624.3994238764404,7962.6175577643035,EUR,EUR,ACH
2023-03-21 15:00:00,Bank B,Bank B,ACC001911,543.5070629064458,11995.638251689596,GBP,USD,WIRE
2023-03-21 16:00:00,Bank B,Bank B,ACC001912,1611.9705477278214,2352.7013355029453,USD,GBP,SWIFT
2023-03-21 17:00:00,Bank B,Bank B,ACC001913,27494.485151169694,8250.865721217642,GBP,EUR,ACH
2023-03-21 18:00:00,Bank D,Bank A,ACC001914,4981.690023135232,4144.899736724127,GBP,EUR,ACH
2023-03-21 19:00:00,Bank B,Bank B,ACC001915,1346.799650199857,2710.124363087012,USD,EUR,WIRE
2023-03-21 20:00:00,Bank D,Bank C,ACC001916,1229.4334752797854,1353.2773064491957,GBP,USD,WIRE
2023-03-21 21:00:00,Bank B,Bank A,ACC001917,1098.6127278467854,1878.1355577795646,USD,GBP,WIRE
2023-03-21 22:00:00,Bank C,Bank A,ACC001918,368.9486086123025,6184.413087613077,GBP,GBP,WIRE
2023-03-21 23:00:00,Bank A,Bank A,ACC001919,3322.406343817709,480.86026153416043,EUR,EUR,SWIFT
2023-03-22 00:00:00,Bank C,Bank A,ACC001920,13752.029992887405,2952.394420140984,GBP,USD,WIRE
2023-03-22 01:00:00,Bank A,Bank C,ACC001921,1627.6320215140126,865.7308483905654,GBP,GBP,SWIFT
2023-03-22 02:00:00,Bank D,Bank B,ACC001922,489.5518452027744,2492.8979541956405,USD,GBP,ACH
2023-03-22 03:00:00,Bank C,Bank C,ACC001923,692.826496478156,1910.016653694585,EUR,USD,WIRE
2023-03-22 04:00:00,Bank B,Bank B,ACC001924,919.5328802940028,447.7842306153686,GBP,GBP,WIRE
2023-03-22 05:00:00,Bank A,Bank C,ACC001925,1643.2597948741018,12674.656697340162,GBP,USD,WIRE
2023-03-22 06:00:00,Bank A,Bank D,ACC001926,202.74837431784604,329.8992091884872,EUR,GBP,WIRE
2023-03-22 07:00:00,Bank C,Bank D,ACC001927,601.3950678227566,474.498437759322,EUR,USD,WIRE
2023-03-22 08:00:00,Bank D,Bank D,ACC001928,1849.222882749507,977.0547435940114,EUR,EUR,WIRE
2023-03-22 09:00:00,Bank C,Bank D,ACC001929,570.6993907937104,630.5350559043081,EUR,GBP,WIRE
2023-03-22 10:00:00,Bank D,Bank A,ACC001930,395.9131236283737,2670.068719359547,EUR,GBP,SWIFT
2023-03-22 11:00:00,Bank D,Bank A,ACC001931,485.56557558771436,1460.2727071818551,GBP,GBP,WIRE
2023-03-22 12:00:00,Bank A,Bank C,ACC001932,695.5184765445407,6409.657892767015,EUR,USD,WIRE
2023-03-22 13:00:00,Bank C,Bank C,ACC001933,769.8079261558322,856.4660120833064,EUR,GBP,WIRE
2023-03-22 14:00:00,Bank C,Bank D,ACC001934,9561.706097518958,970.4868462720019,GBP,GBP,SWIFT
2023-03-22 15:00:00,Bank D,Bank B,ACC001935,3148.308578777716,3678.949796550304,USD,USD,WIRE
2023-03-22 16:00:00,Bank C,Bank D,ACC001936,3055.730967700395,1001.3247946602419,GBP,GBP,WIRE
2023-03-22 17:00:00,Bank B,Bank C,ACC001937,3528.331461103225,4885.394153482365,USD,GBP,ACH
2023-03-22 18:00:00,Bank B,Bank D,ACC001938,403.90476931836827,1883.3892219137226,EUR,USD,WIRE
2023-03-22 19:00:00,Bank C,Bank C,ACC001939,322.9945290045384,104.2939683080692,USD,USD,ACH
2023-03-22 20:00:00,Bank C,Bank D,ACC001940,362.53814939433994,3560.1943467847386,GBP,USD,ACH
2023-03-22 21:00:00,Bank D,Bank B,ACC001941,4165.1440229292175,2731.829507836435,USD,GBP,WIRE
2023-03-22 22:00:00,Bank B,Bank D,ACC001942,634.4815515227716,2839.356173861545,USD,EUR,WIRE
2023-03-22 23:00:00,Bank B,Bank B,ACC001943,313.76484929637905,162.23106099293125,USD,USD,WIRE
2023-03-23 00:00:00,Bank A,Bank B,ACC001944,712.6595378002387,565.1041433810318,EUR,GBP,ACH
2023-03-23 01:00:00,Bank D,Bank C,ACC001945,863.8459620847858,608.6815146359107,GBP,EUR,SWIFT
2023-03-23 02:00:00,Bank A,Bank B,ACC001946,1434.272848089382,472.897485497971,USD,EUR,SWIFT
2023-03-23 03:00:00,Bank B,Bank A,ACC001947,10068.999142272514,38891.2556114124,EUR,USD,WIRE
2023-03-23 04:00:00,Bank D,Bank A,ACC001948,479.0569271272674,1083.8037922709032,GBP,USD,WIRE
2023-03-23 05:00:00,Bank C,Bank A,ACC001949,2176.8984045654224,1057.263301365197,GBP,USD,ACH
2023-03-23 06:00:00,Bank D,Bank C,ACC001950,578.7128806570032,1904.5638482845475,GBP,USD,ACH
2023-03-23 07:00:00,Bank C,Bank A,ACC001951,937.9753443268787,1937.7865903511815,GBP,USD,SWIFT
2023-03-23 08:00:00,Bank C,Bank C,ACC001952,2179.3328361997983,39.06032669630163,EUR,GBP,ACH
2023-03-23 09:00:00,Bank D,Bank C,ACC001953,577.194094787018,574.5817948375151,GBP,GBP,SWIFT
2023-03-23 10:00:00,Bank C,Bank A,ACC001954,620.5763086777021,266.9900581219624,USD,USD,WIRE
2023-03-23 11:00:00,Bank A,Bank B,ACC001955,1981.6161927461908,1636.4852702793203,GBP,GBP,SWIFT
2023-03-23 12:00:00,Bank B,Bank D,ACC001956,4512.155587131478,5942.09331795154,GBP,USD,SWIFT
2023-03-23 13:00:00,Bank C,Bank C,ACC001957,746.3599394454877,1113.6381692062712,EUR,USD,WIRE
2023-03-23 14:00:00,Bank A,Bank A,ACC001958,1911.6885308053957,137.20556162690914,USD,EUR,SWIFT
2023-03-23 15:00:00,Bank C,Bank C,ACC001959,8553.470974120171,804.4411198963744,USD,USD,ACH
2023-03-23 16:00:00,Bank B,Bank B,ACC001960,2009.0243893031964,3344.693208229573,EUR,EUR,ACH
2023-03-23 17:00:00,Bank A,Bank B,ACC001961,1759.244550104136,4489.288402017537,EUR,GBP,WIRE
2023-03-23 18:00:00,Bank B,Bank A,ACC001962,1864.5995372252385,2250.400365386344,USD,USD,WIRE
2023-03-23 19:00:00,Bank B,Bank C,ACC001963,2500.7375569046867,2739.490525622267,USD,EUR,ACH
2023-03-23 20:00:00,Bank A,Bank D,ACC001964,1231.0179881133301,3863.7821061409663,GBP,EUR,ACH
2023-03-23 21:00:00,Bank A,Bank D,ACC001965,9839.368305342792,20903.53377233161,EUR,GBP,ACH
2023-03-23 22:00:00,Bank A,Bank C,ACC001966,14904.960687910227,4976.68565775611,USD,EUR,ACH
2023-03-23 23:00:00,Bank D,Bank C,ACC001967,1232.1403431201015,144.7435687610017,USD,USD,SWIFT
2023-03-24 00:00:00,Bank A,Bank C,ACC001968,1603.1082459211189,2845.7870475157,EUR,USD,ACH
2023-03-24 01:00:00,Bank A,Bank A,ACC001969,803.1430199316062,606.5782081421554,EUR,EUR,WIRE
2023-03-24 02:00:00,Bank A,Bank B,ACC001970,1162.826452474205,1550.2412160367717,USD,USD,WIRE
2023-03-24 03:00:00,Bank A,Bank D,ACC001971,321.23451539511154,1174.2604928273142,EUR,USD,ACH
2023-03-24 04:00:00,Bank C,Bank A,ACC001972,796.39295173752,5107.140739575999,USD,EUR,SWIFT
2023-03-24 05:00:00,Bank D,Bank C,ACC001973,4406.4891848624,967.4202707381772,USD,GBP,ACH
2023-03-24 06:00:00,Bank B,Bank C,ACC001974,1508.405391399366,1080.1837126028265,GBP,GBP,ACH
2023-03-24 07:00:00,Bank A,Bank B,ACC001975,1073.928782787994,5316.738819287354,GBP,USD,WIRE
2023-03-24 08:00:00,Bank C,Bank C,ACC001976,54650.18036975682,4139.823954902767,EUR,EUR,WIRE
2023-03-24 09:00:00,Bank C,Bank A,ACC001977,281.22780130181025,2475.8098940842337,EUR,USD,SWIFT
2023-03-24 10:00:00,Bank C,Bank A,ACC001978,361.60210308464633,899.0910217498381,USD,USD,SWIFT
2023-03-24 11:00:00,Bank B,Bank B,ACC001979,6079.704739971157,402.4045951161558,GBP,EUR,SWIFT
2023-03-24 12:00:00,Bank A,Bank A,ACC001980,1148.2116638369812,1097.9070743196876,EUR,GBP,WIRE
2023-03-24 13:00:00,Bank D,Bank D,ACC001981,860.4168350235284,2190.1057593999785,USD,USD,SWIFT
2023-03-24 14:00:00,Bank D,Bank A,ACC001982,330.5624755642122,4245.9031825945485,GBP,GBP,ACH
2023-03-24 15:00:00,Bank C,Bank A,ACC001983,1715.9055991683213,4791.956132078298,USD,USD,ACH
2023-03-24 16:00:00,Bank B,Bank A,ACC001984,1890.2414846113197,816.6706772479544,GBP,EUR,WIRE
2023-03-24 17:00:00,Bank B,Bank D,ACC001985,367.05277513177225,408.60575541026475,USD,EUR,ACH
2023-03-24 18:00:00,Bank B,Bank C,ACC001986,953.1043695026764,797.3239838735157,GBP,GBP,SWIFT
2023-03-24 19:00:00,Bank D,Bank A,ACC001987,784.0589179451,336.4566271328669,USD,USD,ACH
2023-03-24 20:00:00,Bank C,Bank B,ACC001988,1416.5465004186588,882.3720571676843,USD,EUR,SWIFT
2023-03-24 21:00:00,Bank A,Bank D,ACC001989,358.0776125653463,779.2521801363301,EUR,USD,SWIFT
2023-03-24 22:00:00,Bank D,Bank B,ACC001990,3835.087211621379,2269.8980649453715,GBP,USD,SWIFT
2023-03-24 23:00:00,Bank C,Bank A,ACC001991,2740.303012023999,120.79136728633064,GBP,GBP,ACH
2023-03-25 00:00:00,Bank C,Bank B,ACC001992,7132.642520914063,2668.373421907964,EUR,USD,WIRE
2023-03-25 01:00:00,Bank A,Bank A,ACC001993,883.226154446478,530.8511679235748,EUR,USD,SWIFT
2023-03-25 02:00:00,Bank A,Bank D,ACC001994,956.7841809028657,3594.3816493842623,USD,GBP,ACH
2023-03-25 03:00:00,Bank A,Bank B,ACC001995,503.5542474114772,360.01857329268233,GBP,EUR,WIRE
2023-03-25 04:00:00,Bank B,Bank B,ACC001996,703.8537420221303,1375.6166188490047,USD,USD,ACH
2023-03-25 05:00:00,Bank A,Bank A,ACC001997,836.9209589889641,964.7524940387365,USD,USD,WIRE
2023-03-25 06:00:00,Bank C,Bank A,ACC001998,5502.007863588408,3112.067349195335,USD,EUR,ACH
2023-03-25 07:00:00,Bank A,Bank C,ACC001999,2826.0021056137184,1989.8844774693573,EUR,GBP,SWIFT
2023-03-25 08:00:00,Bank C,Bank A,ACC002000,2792.3943795756845,1237.9892029239702,GBP,EUR,ACH
2023-03-25 09:00:00,Bank D,Bank A,ACC002001,1587.5156881296177,629.7564298931837,EUR,USD,WIRE
2023-03-25 10:00:00,Bank B,Bank C,ACC002002,2624.8083312836447,1126.1513341499362,EUR,USD,SWIFT
2023-03-25 11:00:00,Bank D,Bank A,ACC002003,1052.0636501609292,1404.0071198447674,GBP,GBP,SWIFT
2023-03-25 12:00:00,Bank D,Bank A,ACC002004,2894.270753373745,1864.0182734115722,GBP,GBP,ACH
2023-03-25 13:00:00,Bank C,Bank C,ACC002005,311.6046916831351,227.04140177508228,EUR,EUR,SWIFT
2023-03-25 14:00:00,Bank D,Bank D,ACC002006,2072.587709773675,319.3557980638851,EUR,GBP,WIRE
2023-03-25 15:00:00,Bank C,Bank D,ACC002007,11188.136169315623,1411.3895201186087,EUR,EUR,SWIFT
2023-03-25 16:00:00,Bank A,Bank A,ACC002008,3171.0455721998073,1539.3902665702924,GBP,EUR,WIRE
2023-03-25 17:00:00,Bank A,Bank A,ACC002009,4509.894932048224,407.21963755979027,GBP,USD,WIRE
2023-03-25 18:00:00,Bank C,Bank C,ACC002010,1364.2208659008015,617.6582348421058,USD,EUR,WIRE
2023-03-25 19:00:00,Bank A,Bank C,ACC002011,22295.619552299657,1243.1960915391996,GBP,EUR,SWIFT
2023-03-25 20:00:00,Bank B,Bank D,ACC002012,534.9358245805861,4347.098559885158,EUR,GBP,SWIFT
2023-03-25 21:00:00,Bank D,Bank B,ACC002013,2430.5280380590384,298.9049388676239,GBP,GBP,ACH
2023-03-25 22:00:00,Bank B,Bank A,ACC002014,2109.8837582183232,1886.0866223011901,GBP,USD,WIRE
2023-03-25 23:00:00,Bank D,Bank B,ACC002015,1465.4405222579749,1058.9565376735723,GBP,USD,WIRE
2023-03-26 00:00:00,Bank A,Bank B,ACC002016,4088.8025034275643,3982.2155714073833,EUR,USD,ACH
2023-03-26 01:00:00,Bank B,Bank C,ACC002017,639.8380913947441,496.58064993647287,USD,EUR,ACH
2023-03-26 02:00:00,Bank A,Bank A,ACC002018,909.5431891496647,1165.9047923265398,USD,GBP,WIRE
2023-03-26 03:00:00,Bank D,Bank A,ACC002019,1206.4796782389055,200.65220596820345,EUR,EUR,WIRE
2023-03-26 04:00:00,Bank C,Bank C,ACC002020,391.65800740423356,157.82284393687212,EUR,USD,ACH
2023-03-26 05:00:00,Bank C,Bank B,ACC002021,1375.9943932337987,1990.8830915168217,USD,GBP,SWIFT
2023-03-26 06:00:00,Bank B,Bank C,ACC002022,196.5800223919709,184.00706634680623,EUR,EUR,ACH
2023-03-26 07:00:00,Bank A,Bank D,ACC002023,3124.2656246080123,872.8663624202494,GBP,GBP,WIRE
2023-03-26 08:00:00,Bank A,Bank A,ACC002024,1148.9886119925093,3014.8201268828516,GBP,EUR,WIRE
2023-03-26 09:00:00,Bank B,Bank D,ACC002025,651.3890586916125,2313.888811132634,USD,USD,SWIFT
2023-03-26 10:00:00,Bank C,Bank C,ACC002026,476.09927228380354,564.2032235566052,GBP,EUR,WIRE
2023-03-26 11:00:00,Bank D,Bank A,ACC002027,867.3312517154246,223.9665843217158,USD,EUR,WIRE
2023-03-26 12:00:00,Bank B,Bank D,ACC002028,2182.5729470445676,1825.2912852843713,EUR,USD,ACH
2023-03-26 13:00:00,Bank D,Bank D,ACC002029,1896.449966454729,4197.552023753255,USD,USD,SWIFT
2023-03-26 14:00:00,Bank C,Bank B,ACC002030,541.5644349042464,565.529195131177,USD,EUR,ACH
2023-03-26 15:00:00,Bank A,Bank A,ACC002031,470.57734166331755,491.1193342743468,GBP,EUR,SWIFT
2023-03-26 16:00:00,Bank C,Bank D,ACC002032,2115.1874286894126,648.7828293003911,USD,EUR,WIRE
2023-03-26 17:00:00,Bank B,Bank D,ACC002033,532.5371153726552,1942.2623080317712,USD,USD,ACH
2023-03-26 18:00:00,Bank A,Bank B,ACC002034,1164.3401073754221,3746.2761780774235,USD,USD,ACH
2023-03-26 19:00:00,Bank B,Bank D,ACC002035,1241.1015890915592,317.4731312030026,EUR,USD,ACH
2023-03-26 20:00:00,Bank B,Bank D,ACC002036,1498.2636227329167,245.11272105473716,GBP,GBP,SWIFT
2023-03-26 21:00:00,Bank C,Bank D,ACC002037,2587.042033906727,11384.366367636076,GBP,GBP,WIRE
2023-03-26 22:00:00,Bank B,Bank B,ACC002038,310.14411083887035,918.4405818191937,USD,USD,WIRE
2023-03-26 23:00:00,Bank C,Bank D,ACC002039,162.20170847103773,1412.1841052249574,USD,GBP,SWIFT
2023-03-27 00:00:00,Bank A,Bank D,ACC002040,621.7591000543921,548.9839243475498,EUR,GBP,ACH
2023-03-27 01:00:00,Bank C,Bank A,ACC002041,6644.39158962523,1789.9846250720993,GBP,EUR,WIRE
2023-03-27 02:00:00,Bank A,Bank A,ACC002042,8284.769433536652,2864.2473073994292,GBP,EUR,WIRE
2023-03-27 03:00:00,Bank C,Bank B,ACC002043,6844.338790175313,1479.9982311269152,USD,EUR,ACH
2023-03-27 04:00:00,Bank D,Bank C,ACC002044,904.1711179432025,6253.259188764527,EUR,GBP,SWIFT
2023-03-27 05:00:00,Bank D,Bank A,ACC002045,184.54344647626593,790.9663375686849,EUR,GBP,WIRE
2023-03-27 06:00:00,Bank B,Bank B,ACC002046,105.3155307058265,843.1269391919249,USD,EUR,ACH
2023-03-27 07:00:00,Bank C,Bank D,ACC002047,593.4552662678512,1382.1649473274088,USD,EUR,ACH
2023-03-27 08:00:00,Bank C,Bank D,ACC002048,899.5785445848844,1745.788588100322,USD,USD,ACH
2023-03-27 09:00:00,Bank A,Bank B,ACC002049,4026.3897149520453,1377.392174946728,USD,GBP,SWIFT
2023-03-27 10:00:00,Bank B,Bank D,ACC002050,2611.8275331038067,303.5617268087634,USD,EUR,WIRE
2023-03-27 11:00:00,Bank C,Bank D,ACC002051,1376.6455786415872,1498.9425415726055,EUR,EUR,SWIFT
2023-03-27 12:00:00,Bank B,Bank C,ACC002052,450.40862624851883,754.3273426161411,EUR,EUR,SWIFT
2023-03-27 13:00:00,Bank D,Bank D,ACC002053,419.56583136302976,613.4035173960926,USD,GBP,ACH
2023-03-27 14:00:00,Bank C,Bank A,ACC002054,1413.9290764082502,1132.8388917462676,USD,EUR,ACH
2023-03-27 15:00:00,Bank C,Bank D,ACC002055,2201.845120195803,419.2541556129558,GBP,EUR,ACH
2023-03-27 16:00:00,Bank B,Bank B,ACC002056,1622.7560728806277,352.3442484101828,EUR,EUR,SWIFT
2023-03-27 17:00:00,Bank C,Bank C,ACC002057,389.70967561068386,80.20060351719003,EUR,EUR,WIRE
2023-03-27 18:00:00,Bank B,Bank D,ACC002058,2102.0485091603387,6293.277810509679,USD,EUR,ACH
2023-03-27 19:00:00,Bank C,Bank B,ACC002059,1678.9283250599904,1911.66777200726,EUR,USD,WIRE
2023-03-27 20:00:00,Bank A,Bank A,ACC002060,375.9039256342973,975.7787583454108,EUR,EUR,WIRE
2023-03-27 21:00:00,Bank B,Bank D,ACC002061,500.53575246460787,562.7169581620566,EUR,USD,WIRE
2023-03-27 22:00:00,Bank C,Bank C,ACC002062,2183.0886709201777,61.8039771736493,GBP,GBP,ACH
2023-03-27 23:00:00,Bank D,Bank D,ACC002063,867.3932633231566,529.25540566196,EUR,GBP,WIRE
2023-03-28 00:00:00,Bank C,Bank B,ACC002064,5373.030147491302,2243.665827134935,USD,GBP,SWIFT
2023-03-28 01:00:00,Bank D,Bank C,ACC002065,1810.0853467786271,2813.4712031885974,EUR,GBP,SWIFT
2023-03-28 02:00:00,Bank D,Bank D,ACC002066,674.0934908890226,2084.5160429625016,EUR,GBP,SWIFT
2023-03-28 03:00:00,Bank A,Bank A,ACC002067,1085.4982743719493,1284.843186142845,GBP,EUR,ACH
2023-03-28 04:00:00,Bank B,Bank C,ACC002068,11093.3706317223,33620.856046226814,EUR,EUR,SWIFT
2023-03-28 05:00:00,Bank C,Bank A,ACC002069,529.3287459490374,789.549696022367,GBP,GBP,WIRE
2023-03-28 06:00:00,Bank A,Bank B,ACC002070,440.2804022695708,3246.0330056899943,GBP,EUR,ACH
2023-03-28 07:00:00,Bank C,Bank D,ACC002071,21824.880482879573,5829.898262887039,GBP,USD,ACH
2023-03-28 08:00:00,Bank D,Bank A,ACC002072,2553.635469205406,454.3458495230211,EUR,USD,WIRE
2023-03-28 09:00:00,Bank B,Bank B,ACC002073,2005.7663166805396,401.13058375801245,USD,EUR,SWIFT
2023-03-28 10:00:00,Bank C,Bank D,ACC002074,4990.633299019149,378.23041705143027,USD,GBP,WIRE
2023-03-28 11:00:00,Bank C,Bank B,ACC002075,637.9288546177391,2119.7809329284914,EUR,GBP,WIRE
2023-03-28 12:00:00,Bank D,Bank A,ACC002076,5850.431897136972,521.784375559242,GBP,USD,ACH
2023-03-28 13:00:00,Bank C,Bank B,ACC002077,445.44727130602485,390.32165474854895,USD,EUR,SWIFT
2023-03-28 14:00:00,Bank C,Bank C,ACC002078,398.3433957324713,2238.8894029887724,EUR,USD,SWIFT
2023-03-28 15:00:00,Bank D,Bank D,ACC002079,188.67786027426988,1522.2889822520845,USD,EUR,SWIFT
2023-03-28 16:00:00,Bank A,Bank B,ACC002080,702.1904659012861,2871.5062097444898,EUR,GBP,WIRE
2023-03-28 17:00:00,Bank D,Bank A,ACC002081,662.6703541665289,1830.9669811391864,GBP,USD,ACH
2023-03-28 18:00:00,Bank A,Bank D,ACC002082,1855.5515831605398,516.4034913045176,USD,EUR,ACH
2023-03-28 19:00:00,Bank B,Bank C,ACC002083,1399.5288757124783,1183.347323572263,EUR,GBP,ACH
2023-03-28 20:00:00,Bank A,Bank D,ACC002084,2281.92005986871,8487.829321161684,EUR,EUR,SWIFT
2023-03-28 21:00:00,Bank A,Bank C,ACC002085,740.4615896812379,437.39704024814273,USD,GBP,SWIFT
2023-03-28 22:00:00,Bank B,Bank D,ACC002086,6977.747965844875,1901.7027523517472,EUR,EUR,ACH
2023-03-28 23:00:00,Bank A,Bank B,ACC002087,185.67869858679595,555.1722305286185,USD,USD,WIRE
2023-03-29 00:00:00,Bank D,Bank B,ACC002088,411.1891275410823,8405.002612521223,EUR,EUR,ACH
2023-03-29 01:00:00,Bank A,Bank A,ACC002089,507.34252611011675,725.7865082288232,USD,USD,WIRE
2023-03-29 02:00:00,Bank B,Bank C,ACC002090,4599.141891829253,3762.6049087275983,GBP,USD,ACH
2023-03-29 03:00:00,Bank D,Bank A,ACC002091,1328.0284008067404,686.3169110559809,USD,USD,WIRE
2023-03-29 04:00:00,Bank B,Bank B,ACC002092,2126.3639918228682,2667.344853013193,EUR,GBP,ACH
2023-03-29 05:00:00,Bank B,Bank C,ACC002093,2386.963354779556,27005.354868902108,GBP,USD,SWIFT
2023-03-29 06:00:00,Bank C,Bank A,ACC002094,3619.9463454605443,2842.9300525443573,GBP,USD,SWIFT
2023-03-29 07:00:00,Bank C,Bank A,ACC002095,4028.309399281959,1616.1908656021867,USD,USD,SWIFT
2023-03-29 08:00:00,Bank B,Bank A,ACC002096,148.65899113098928,4347.544921004995,USD,GBP,SWIFT
2023-03-29 09:00:00,Bank B,Bank A,ACC002097,541.6842548626056,1600.9523811341594,USD,EUR,ACH
2023-03-29 10:00:00,Bank B,Bank A,ACC002098,15775.57756301549,54276.87709742503,GBP,GBP,SWIFT
2023-03-29 11:00:00,Bank C,Bank C,ACC002099,10746.007832672953,1199.4902950350306,GBP,GBP,WIRE
2023-03-29 12:00:00,Bank C,Bank A,ACC002100,556.4099092737254,1553.53187633521,USD,EUR,WIRE
2023-03-29 13:00:00,Bank A,Bank C,ACC002101,807.9502920966736,1455.8185409706934,EUR,EUR,SWIFT
2023-03-29 14:00:00,Bank A,Bank A,ACC002102,5165.190758157521,2774.553520235415,GBP,USD,SWIFT
2023-03-29 15:00:00,Bank B,Bank B,ACC002103,1224.659404217889,1957.814779363485,USD,USD,SWIFT
2023-03-29 16:00:00,Bank D,Bank B,ACC002104,3630.691959200017,247.13069455032837,EUR,EUR,ACH
2023-03-29 17:00:00,Bank D,Bank A,ACC002105,507.2265981313807,570.102217808551,USD,EUR,WIRE
2023-03-29 18:00:00,Bank C,Bank D,ACC002106,2983.404860107504,148.54860143708922,GBP,GBP,WIRE
2023-03-29 19:00:00,Bank C,Bank B,ACC002107,501.86337819114203,5211.518322537592,GBP,GBP,WIRE
2023-03-29 20:00:00,Bank C,Bank C,ACC002108,469.8308740521843,869.962846926613,USD,GBP,ACH
2023-03-29 21:00:00,Bank B,Bank A,ACC002109,2486.408598408469,9574.743592281688,EUR,EUR,ACH
2023-03-29 22:00:00,Bank D,Bank C,ACC002110,2757.1046769615136,2447.812203711743,GBP,USD,WIRE
2023-03-29 23:00:00,Bank A,Bank D,ACC002111,2569.3543914097204,1716.595440831304,USD,GBP,WIRE
2023-03-30 00:00:00,Bank B,Bank A,ACC002112,294.1831674209466,610.1911725667621,USD,GBP,WIRE
2023-03-30 01:00:00,Bank A,Bank B,ACC002113,688.1790298776327,385.15658439334686,EUR,EUR,SWIFT
2023-03-30 02:00:00,Bank A,Bank C,ACC002114,2497.357850043352,1850.0567141447682,EUR,GBP,ACH
2023-03-30 03:00:00,Bank B,Bank B,ACC002115,1143.1488017321171,1020.9470855573836,GBP,EUR,WIRE
2023-03-30 04:00:00,Bank A,Bank B,ACC002116,374.7679947352523,287.35824693717973,EUR,USD,SWIFT
